Class ID;Preferred Label;Link
BTO:0002191;fibre tract;http://purl.obolibrary.org/obo/BTO_0002191
BTO:0005757;EC-9706 cell;http://purl.obolibrary.org/obo/BTO_0005757
BTO:0000501;gastric juice;http://purl.obolibrary.org/obo/BTO_0000501
BTO:0003732;TUHR-10TKB cell;http://purl.obolibrary.org/obo/BTO_0003732
BTO:0000512;primary oocyte;http://purl.obolibrary.org/obo/BTO_0000512
BTO:0005735;culture condition:rye flour-grown cell;http://purl.obolibrary.org/obo/BTO_0005735
BTO:0005746;gynostemium;http://purl.obolibrary.org/obo/BTO_0005746
BTO:0002202;lung squamous cell carcinoma cell line;http://purl.obolibrary.org/obo/BTO_0002202
BTO:0000210;cauda epididymis;http://purl.obolibrary.org/obo/BTO_0000210
BTO:0001292;sporozoite;http://purl.obolibrary.org/obo/BTO_0001292
BTO:0003284;TMC-1 cell;http://purl.obolibrary.org/obo/BTO_0003284
BTO:0005722;retrocerebral organ;http://purl.obolibrary.org/obo/BTO_0005722
BTO:0001627;glottis;http://purl.obolibrary.org/obo/BTO_0001627
BTO:0005287;2102Ep cell;http://purl.obolibrary.org/obo/BTO_0005287
BTO:0003295;OP-9 cell;http://purl.obolibrary.org/obo/BTO_0003295
BTO:0005298;MUM-2B cell;http://purl.obolibrary.org/obo/BTO_0005298
BTO:0001605;reticulum trabeculare;http://purl.obolibrary.org/obo/BTO_0001605
BTO:0001616;colorectal cancer cell line;http://purl.obolibrary.org/obo/BTO_0001616
BTO:0003327;FL83B cell;http://purl.obolibrary.org/obo/BTO_0003327
BTO:0002270;MCF-7/2a cell;http://purl.obolibrary.org/obo/BTO_0002270
BTO:0002281;YZI-1S cell;http://purl.obolibrary.org/obo/BTO_0002281
BTO:0003316;JB6 Cl41 cell;http://purl.obolibrary.org/obo/BTO_0003316
BTO:0001535;SW-48 cell;http://purl.obolibrary.org/obo/BTO_0001535
BTO:0001324;culture condition:sulfate-grown cell;http://purl.obolibrary.org/obo/BTO_0001324
BTO:0003951;medial longitudinal fasciculus;http://purl.obolibrary.org/obo/BTO_0003951
BTO:0003167;143B cell;http://purl.obolibrary.org/obo/BTO_0003167
BTO:0003178;biceps;http://purl.obolibrary.org/obo/BTO_0003178
BTO:0001662;allantoic fluid;http://purl.obolibrary.org/obo/BTO_0001662
BTO:0000938;neuron;http://purl.obolibrary.org/obo/BTO_0000938
BTO:0001673;Mel Ju cell;http://purl.obolibrary.org/obo/BTO_0001673
BTO:0000949;Novikoff ascites tumor cell;http://purl.obolibrary.org/obo/BTO_0000949
BTO:0003940;macula densa;http://purl.obolibrary.org/obo/BTO_0003940
BTO:0004906;molecular layer;http://purl.obolibrary.org/obo/BTO_0004906
BTO:0005630;sensory ganglion;http://purl.obolibrary.org/obo/BTO_0005630
BTO:0001087;plasmacytoma cell;http://purl.obolibrary.org/obo/BTO_0001087
BTO:0005641;awn;http://purl.obolibrary.org/obo/BTO_0005641
BTO:0005652;culture condition:tetradecyltrimethylammonium bromide-grown cell;http://purl.obolibrary.org/obo/BTO_0005652
BTO:0003190;SNU-354 cell;http://purl.obolibrary.org/obo/BTO_0003190
BTO:0004247;A-547 cell;http://purl.obolibrary.org/obo/BTO_0004247
BTO:0004258;primitive neuroectodermal tumor cell;http://purl.obolibrary.org/obo/BTO_0004258
BTO:0001500;tendril;http://purl.obolibrary.org/obo/BTO_0001500
BTO:0005193;H4TG cell;http://purl.obolibrary.org/obo/BTO_0005193
BTO:0000972;HEP-3B cell;http://purl.obolibrary.org/obo/BTO_0000972
BTO:0002964;1182 cell;http://purl.obolibrary.org/obo/BTO_0002964
BTO:0002975;A-2058 cell;http://purl.obolibrary.org/obo/BTO_0002975
BTO:0000983;culture condition:p-toluate-grown cell;http://purl.obolibrary.org/obo/BTO_0000983
BTO:0000188;colonic cell line;http://purl.obolibrary.org/obo/BTO_0000188
BTO:0000199;cardiac muscle;http://purl.obolibrary.org/obo/BTO_0000199
BTO:0000925;nerve;http://purl.obolibrary.org/obo/BTO_0000925
BTO:0001511;tooth germ;http://purl.obolibrary.org/obo/BTO_0001511
BTO:0003503;OVKATE cell;http://purl.obolibrary.org/obo/BTO_0003503
BTO:0003514;HSC-180 cell;http://purl.obolibrary.org/obo/BTO_0003514
BTO:0005506;culture condition:H2-grown cell;http://purl.obolibrary.org/obo/BTO_0005506
BTO:0001522;B-lymphocyte cell line;http://purl.obolibrary.org/obo/BTO_0001522
BTO:0003201;SK-RC-45 cell;http://purl.obolibrary.org/obo/BTO_0003201
BTO:0005204;Ca9-22 cell;http://purl.obolibrary.org/obo/BTO_0005204
BTO:0003212;T-lymphoma cell line;http://purl.obolibrary.org/obo/BTO_0003212
BTO:0004294;heart endothelial cell;http://purl.obolibrary.org/obo/BTO_0004294
BTO:0005215;KB-C2 cell;http://purl.obolibrary.org/obo/BTO_0005215
BTO:0003223;terminal bronchiole;http://purl.obolibrary.org/obo/BTO_0003223
BTO:0003561;MG1.19 cell;http://purl.obolibrary.org/obo/BTO_0003561
BTO:0004618;T-289 cell;http://purl.obolibrary.org/obo/BTO_0004618
BTO:0003350;BV-2 cell;http://purl.obolibrary.org/obo/BTO_0003350
BTO:0004629;metaphloem;http://purl.obolibrary.org/obo/BTO_0004629
BTO:0000961;olfactory bulb;http://purl.obolibrary.org/obo/BTO_0000961
BTO:0002604;TC-71 cell;http://purl.obolibrary.org/obo/BTO_0002604
BTO:0000612;hypha;http://purl.obolibrary.org/obo/BTO_0000612
BTO:0002615;fascia dentata;http://purl.obolibrary.org/obo/BTO_0002615
BTO:0000623;culture condition:2-butyne-1,4-diol-grown cell;http://purl.obolibrary.org/obo/BTO_0000623
BTO:0002626;venule;http://purl.obolibrary.org/obo/BTO_0002626
BTO:0004607;MDCK-2 cell;http://purl.obolibrary.org/obo/BTO_0004607
BTO:0002802;1F6 cell;http://purl.obolibrary.org/obo/BTO_0002802
BTO:0000810;malpighian tubule;http://purl.obolibrary.org/obo/BTO_0000810
BTO:0000546;gut mucosa;http://purl.obolibrary.org/obo/BTO_0000546
BTO:0003719;V-79-4 cell;http://purl.obolibrary.org/obo/BTO_0003719
BTO:0004665;iliac artery;http://purl.obolibrary.org/obo/BTO_0004665
BTO:0004940;KOCL-58 cell;http://purl.obolibrary.org/obo/BTO_0004940
BTO:0004676;cerebral peduncle;http://purl.obolibrary.org/obo/BTO_0004676
BTO:0000164;Burkitt lymphoma cell;http://purl.obolibrary.org/obo/BTO_0000164
BTO:0002167;mushroom;http://purl.obolibrary.org/obo/BTO_0002167
BTO:0000175;epithalamus;http://purl.obolibrary.org/obo/BTO_0000175
BTO:0002178;HMEpC cell;http://purl.obolibrary.org/obo/BTO_0002178
BTO:0004641;tracheal cell line;http://purl.obolibrary.org/obo/BTO_0004641
BTO:0004652;anal fin;http://purl.obolibrary.org/obo/BTO_0004652
BTO:0001639;bud;http://purl.obolibrary.org/obo/BTO_0001639
BTO:0001903;logarithmic phase culture;http://purl.obolibrary.org/obo/BTO_0001903
BTO:0003906;uroepithelium;http://purl.obolibrary.org/obo/BTO_0003906
BTO:0001914;colorectal adenocarcinoma cell line;http://purl.obolibrary.org/obo/BTO_0001914
BTO:0000593;Yoshida AH-130 cell;http://purl.obolibrary.org/obo/BTO_0000593
BTO:0003917;KB-V1 cell;http://purl.obolibrary.org/obo/BTO_0003917
BTO:0001925;longissimus lumborum;http://purl.obolibrary.org/obo/BTO_0001925
BTO:0004630;middle midgut;http://purl.obolibrary.org/obo/BTO_0004630
BTO:0000535;germ cell;http://purl.obolibrary.org/obo/BTO_0000535
BTO:0001279;spinal cord;http://purl.obolibrary.org/obo/BTO_0001279
BTO:0001961;MFM-223 cell;http://purl.obolibrary.org/obo/BTO_0001961
BTO:0003964;OECM-1 cell;http://purl.obolibrary.org/obo/BTO_0003964
BTO:0001972;TBY-2 cell;http://purl.obolibrary.org/obo/BTO_0001972
BTO:0005756;decidual stromal cell;http://purl.obolibrary.org/obo/BTO_0005756
BTO:0004350;lateral dorsal nucleus;http://purl.obolibrary.org/obo/BTO_0004350
BTO:0002500;arachnoid trabecula;http://purl.obolibrary.org/obo/BTO_0002500
BTO:0004503;submerged culture;http://purl.obolibrary.org/obo/BTO_0004503
BTO:0002511;pinnule;http://purl.obolibrary.org/obo/BTO_0002511
BTO:0001615;colorectal cancer cell;http://purl.obolibrary.org/obo/BTO_0001615
BTO:0001626;laryngeal muscle;http://purl.obolibrary.org/obo/BTO_0001626
BTO:0002201;HCT-15 cell;http://purl.obolibrary.org/obo/BTO_0002201
BTO:0002212;cervical squamous cell carcinoma cell line;http://purl.obolibrary.org/obo/BTO_0002212
BTO:0000220;MH1C1 cell;http://purl.obolibrary.org/obo/BTO_0000220
BTO:0002223;BW/T200- cell;http://purl.obolibrary.org/obo/BTO_0002223
BTO:0000580;blood cancer cell;http://purl.obolibrary.org/obo/BTO_0000580
BTO:0003109;CaSki cell;http://purl.obolibrary.org/obo/BTO_0003109
BTO:0000948;SKOV-3 cell;http://purl.obolibrary.org/obo/BTO_0000948
BTO:0000959;esophagus;http://purl.obolibrary.org/obo/BTO_0000959
BTO:0001894;IIC9 cell;http://purl.obolibrary.org/obo/BTO_0001894
BTO:0001556;Rcho-1 cell;http://purl.obolibrary.org/obo/BTO_0001556
BTO:0003548;SMS-KCN cell;http://purl.obolibrary.org/obo/BTO_0003548
BTO:0003801;ovum;http://purl.obolibrary.org/obo/BTO_0003801
BTO:0005804;dentate gyrus IS-I cell;http://purl.obolibrary.org/obo/BTO_0005804
BTO:0003812;culture condition:tetrahydrofurfuryl alcohol-grown cell;http://purl.obolibrary.org/obo/BTO_0003812
BTO:0002280;lignifying cell;http://purl.obolibrary.org/obo/BTO_0002280
BTO:0000430;EUE cell;http://purl.obolibrary.org/obo/BTO_0000430
BTO:0002222;bract;http://purl.obolibrary.org/obo/BTO_0002222
BTO:0002433;genital primordium;http://purl.obolibrary.org/obo/BTO_0002433
BTO:0003166;10T1/2 cell;http://purl.obolibrary.org/obo/BTO_0003166
BTO:0005169;HCMEC cell;http://purl.obolibrary.org/obo/BTO_0005169
BTO:0003177;semimembranosus;http://purl.obolibrary.org/obo/BTO_0003177
BTO:0005651;culture condition:scyllo-inositol-grown cell;http://purl.obolibrary.org/obo/BTO_0005651
BTO:0004927;THP-8 cell;http://purl.obolibrary.org/obo/BTO_0004927
BTO:0002987;culture condition:tungstate-grown cell;http://purl.obolibrary.org/obo/BTO_0002987
BTO:0000995;paramyeloblast;http://purl.obolibrary.org/obo/BTO_0000995
BTO:0002998;LNCaP-C4-2B4 cell;http://purl.obolibrary.org/obo/BTO_0002998
BTO:0002638;Hs 925.T cell;http://purl.obolibrary.org/obo/BTO_0002638
BTO:0003584;STC-1 cell;http://purl.obolibrary.org/obo/BTO_0003584
BTO:0004905;hair follicle bulge stem cell;http://purl.obolibrary.org/obo/BTO_0004905
BTO:0005640;aortic adventitial fibroblast;http://purl.obolibrary.org/obo/BTO_0005640
BTO:0004916;ZR-78 cell;http://purl.obolibrary.org/obo/BTO_0004916
BTO:0005587;stalk cell;http://purl.obolibrary.org/obo/BTO_0005587
BTO:0001534;SW-948 cell;http://purl.obolibrary.org/obo/BTO_0001534
BTO:0003537;MIN6-m9 cell;http://purl.obolibrary.org/obo/BTO_0003537
BTO:0001545;acute myeloid leukemia cell;http://purl.obolibrary.org/obo/BTO_0001545
BTO:0002131;SK-MEL-28 cell;http://purl.obolibrary.org/obo/BTO_0002131
BTO:0002142;BRIN-BD11 cell;http://purl.obolibrary.org/obo/BTO_0002142
BTO:0004134;IOSE-2Ap2 cell;http://purl.obolibrary.org/obo/BTO_0004134
BTO:0004963;acute megakaryoblastic leukemia cell;http://purl.obolibrary.org/obo/BTO_0004963
BTO:0004974;Hodgkin lymphoma cell;http://purl.obolibrary.org/obo/BTO_0004974
BTO:0004110;pyloric mucosa;http://purl.obolibrary.org/obo/BTO_0004110
BTO:0004121;HPAC cell;http://purl.obolibrary.org/obo/BTO_0004121
BTO:0001086;embryonic stem cell;http://purl.obolibrary.org/obo/BTO_0001086
BTO:0001097;pollen;http://purl.obolibrary.org/obo/BTO_0001097
BTO:0000833;RBL-2H3 cell;http://purl.obolibrary.org/obo/BTO_0000833
BTO:0000569;exoerythrocytic stage;http://purl.obolibrary.org/obo/BTO_0000569
BTO:0000844;megakaryotic cell line;http://purl.obolibrary.org/obo/BTO_0000844
BTO:0002625;mesenchymal cell;http://purl.obolibrary.org/obo/BTO_0002625
BTO:0003560;CCE cell;http://purl.obolibrary.org/obo/BTO_0003560
BTO:0002836;NCI-H460M cell;http://purl.obolibrary.org/obo/BTO_0002836
BTO:0004617;mucilage;http://purl.obolibrary.org/obo/BTO_0004617
BTO:0001430;mammary epithelium;http://purl.obolibrary.org/obo/BTO_0001430
BTO:0003211;S49.A2 cell;http://purl.obolibrary.org/obo/BTO_0003211
BTO:0005203;gingival cancer cell line;http://purl.obolibrary.org/obo/BTO_0005203
BTO:0005214;longitudinal smooth muscle;http://purl.obolibrary.org/obo/BTO_0005214
BTO:0003222;respiratory bronchiole;http://purl.obolibrary.org/obo/BTO_0003222
BTO:0005225;CHO-CUR3 cell;http://purl.obolibrary.org/obo/BTO_0005225
BTO:0000982;culture condition:p-cresol-grown cell;http://purl.obolibrary.org/obo/BTO_0000982
BTO:0001108;mitral cell layer;http://purl.obolibrary.org/obo/BTO_0001108
BTO:0000198;cardia;http://purl.obolibrary.org/obo/BTO_0000198
BTO:0003571;HL-60/MX-2 cell;http://purl.obolibrary.org/obo/BTO_0003571
BTO:0004628;aortic valve;http://purl.obolibrary.org/obo/BTO_0004628
BTO:0003582;SUP-T1 cell;http://purl.obolibrary.org/obo/BTO_0003582
BTO:0005563;dental lamina;http://purl.obolibrary.org/obo/BTO_0005563
BTO:0005574;ileum smooth muscle;http://purl.obolibrary.org/obo/BTO_0005574
BTO:0005261;B-lymphoblast cell line;http://purl.obolibrary.org/obo/BTO_0005261
BTO:0005272;radical leaf;http://purl.obolibrary.org/obo/BTO_0005272
BTO:0005283;TS-20 cell;http://purl.obolibrary.org/obo/BTO_0005283
BTO:0001937;RL-19 cell;http://purl.obolibrary.org/obo/BTO_0001937
BTO:0004326;ADF cell;http://purl.obolibrary.org/obo/BTO_0004326
BTO:0004950;BV173 cell;http://purl.obolibrary.org/obo/BTO_0004950
BTO:0001948;JURKAT E-6.1 cell;http://purl.obolibrary.org/obo/BTO_0001948
BTO:0000891;NTERA-2 cell;http://purl.obolibrary.org/obo/BTO_0000891
BTO:0000680;kidney cancer cell;http://purl.obolibrary.org/obo/BTO_0000680
BTO:0001959;PEER cell;http://purl.obolibrary.org/obo/BTO_0001959
BTO:0004675;regio occipitalis capitis;http://purl.obolibrary.org/obo/BTO_0004675
BTO:0002683;superior vena cava;http://purl.obolibrary.org/obo/BTO_0002683
BTO:0000407;osteosarcoma cell line;http://purl.obolibrary.org/obo/BTO_0000407
BTO:0001131;BHK cell;http://purl.obolibrary.org/obo/BTO_0001131
BTO:0001489;whole body;http://purl.obolibrary.org/obo/BTO_0001489
BTO:0001142;pulp;http://purl.obolibrary.org/obo/BTO_0001142
BTO:0001153;radular muscle;http://purl.obolibrary.org/obo/BTO_0001153
BTO:0004862;HEI-OC1 cell;http://purl.obolibrary.org/obo/BTO_0004862
BTO:0002870;RT-4 cell;http://purl.obolibrary.org/obo/BTO_0002870
BTO:0002086;posterior chamber of the eye;http://purl.obolibrary.org/obo/BTO_0002086
BTO:0002097;pharyngeal cavity;http://purl.obolibrary.org/obo/BTO_0002097
BTO:0004089;male urethra;http://purl.obolibrary.org/obo/BTO_0004089
BTO:0000556;germ layer;http://purl.obolibrary.org/obo/BTO_0000556
BTO:0000534;gonad;http://purl.obolibrary.org/obo/BTO_0000534
BTO:0000545;gut;http://purl.obolibrary.org/obo/BTO_0000545
BTO:0000243;vagina;http://purl.obolibrary.org/obo/BTO_0000243
BTO:0002235;Calu-6 cell;http://purl.obolibrary.org/obo/BTO_0002235
BTO:0000254;female reproductive gland;http://purl.obolibrary.org/obo/BTO_0000254
BTO:0003963;nucleus solitarius;http://purl.obolibrary.org/obo/BTO_0003963
BTO:0001971;plant cell line;http://purl.obolibrary.org/obo/BTO_0001971
BTO:0001982;chemostat culture;http://purl.obolibrary.org/obo/BTO_0001982
BTO:0003974;pulmonary sclerosing hemangioma cell;http://purl.obolibrary.org/obo/BTO_0003974
BTO:0001649;longissimus capitis;http://purl.obolibrary.org/obo/BTO_0001649
BTO:0003905;HPENC cell;http://purl.obolibrary.org/obo/BTO_0003905
BTO:0000592;adrenal gland cancer cell;http://purl.obolibrary.org/obo/BTO_0000592
BTO:0001913;colonic adenocarcinoma cell line;http://purl.obolibrary.org/obo/BTO_0001913
BTO:0003916;plant culture;http://purl.obolibrary.org/obo/BTO_0003916
BTO:0001924;lantern muscle;http://purl.obolibrary.org/obo/BTO_0001924
BTO:0003927;metacercaria;http://purl.obolibrary.org/obo/BTO_0003927
BTO:0004502;vascular cambium;http://purl.obolibrary.org/obo/BTO_0004502
BTO:0002246;globus pallidus;http://purl.obolibrary.org/obo/BTO_0002246
BTO:0002510;myelomonocytic leukemia cell;http://purl.obolibrary.org/obo/BTO_0002510
BTO:0002521;diffuse large B-cell lymphoma cell;http://purl.obolibrary.org/obo/BTO_0002521
BTO:0004513;Sertoli cell line;http://purl.obolibrary.org/obo/BTO_0004513
BTO:0002257;heterotrophic cell;http://purl.obolibrary.org/obo/BTO_0002257
BTO:0004524;germinal epithelium;http://purl.obolibrary.org/obo/BTO_0004524
BTO:0005628;parametrial fat pad;http://purl.obolibrary.org/obo/BTO_0005628
BTO:0004560;thymic medulla;http://purl.obolibrary.org/obo/BTO_0004560
BTO:0004571;L3.3 cell;http://purl.obolibrary.org/obo/BTO_0004571
BTO:0005606;precerebellar system;http://purl.obolibrary.org/obo/BTO_0005606
BTO:0003614;oral squamous cell carcinoma cell;http://purl.obolibrary.org/obo/BTO_0003614
BTO:0005617;Sly-1 cell;http://purl.obolibrary.org/obo/BTO_0005617
BTO:0003625;intervertebral disc;http://purl.obolibrary.org/obo/BTO_0003625
BTO:0005032;CW-2 cell;http://purl.obolibrary.org/obo/BTO_0005032
BTO:0003040;uterine adenocarcinoma cell line;http://purl.obolibrary.org/obo/BTO_0003040
BTO:0001893;ring stage;http://purl.obolibrary.org/obo/BTO_0001893
BTO:0001708;coelomic fluid;http://purl.obolibrary.org/obo/BTO_0001708
BTO:0000440;feces;http://purl.obolibrary.org/obo/BTO_0000440
BTO:0004939;KOCL-45 cell;http://purl.obolibrary.org/obo/BTO_0004939
BTO:0000451;fibrillar flight muscle;http://purl.obolibrary.org/obo/BTO_0000451
BTO:0003893;HB4a cell;http://purl.obolibrary.org/obo/BTO_0003893
BTO:0005885;scolopale cell;http://purl.obolibrary.org/obo/BTO_0005885
BTO:0005896;UACC-1940 cell;http://purl.obolibrary.org/obo/BTO_0005896
BTO:0002130;SK-MEL cell;http://purl.obolibrary.org/obo/BTO_0002130
BTO:0001406;HT-144 cell;http://purl.obolibrary.org/obo/BTO_0001406
BTO:0003409;posterior amygdala;http://purl.obolibrary.org/obo/BTO_0003409
BTO:0002141;BCS-TC2 cell;http://purl.obolibrary.org/obo/BTO_0002141
BTO:0001417;uredospore;http://purl.obolibrary.org/obo/BTO_0001417
BTO:0002152;gill arch;http://purl.obolibrary.org/obo/BTO_0002152
BTO:0004133;IOSE-4p2 cell;http://purl.obolibrary.org/obo/BTO_0004133
BTO:0004144;Lovo-273X17 cell;http://purl.obolibrary.org/obo/BTO_0004144
BTO:0003880;G9T/VGH cell;http://purl.obolibrary.org/obo/BTO_0003880
BTO:0005872;NMB cell;http://purl.obolibrary.org/obo/BTO_0005872
BTO:0005883;UACC-3291 cell;http://purl.obolibrary.org/obo/BTO_0005883
BTO:0005539;culture condition:cysteate-grown cell;http://purl.obolibrary.org/obo/BTO_0005539
BTO:0002490;culture condition:acetylacetone-grown cell;http://purl.obolibrary.org/obo/BTO_0002490
BTO:0004493;gastric epithelium cell line;http://purl.obolibrary.org/obo/BTO_0004493
BTO:0003558;REC-1 cell;http://purl.obolibrary.org/obo/BTO_0003558
BTO:0000809;germ cell cancer cell;http://purl.obolibrary.org/obo/BTO_0000809
BTO:0004155;Ma-25 cell;http://purl.obolibrary.org/obo/BTO_0004155
BTO:0003536;NCI-H522 cell;http://purl.obolibrary.org/obo/BTO_0003536
BTO:0001544;chronic myeloid leukemia cell;http://purl.obolibrary.org/obo/BTO_0001544
BTO:0001555;endometrial cancer cell line;http://purl.obolibrary.org/obo/BTO_0001555
BTO:0003547;KP-N-SI cell;http://purl.obolibrary.org/obo/BTO_0003547
BTO:0000003;intestinal cell line;http://purl.obolibrary.org/obo/BTO_0000003
BTO:0000014;culture condition:4-hydroxybenzoate-grown cell;http://purl.obolibrary.org/obo/BTO_0000014
BTO:0005237;culture condition:sulfolactate-grown cell;http://purl.obolibrary.org/obo/BTO_0005237
BTO:0003245;aortic endothelial cell;http://purl.obolibrary.org/obo/BTO_0003245
BTO:0004973;Hodgkin lymphoma cell line;http://purl.obolibrary.org/obo/BTO_0004973
BTO:0000867;tibialis posterior;http://purl.obolibrary.org/obo/BTO_0000867
BTO:0000878;mononuclear cell;http://purl.obolibrary.org/obo/BTO_0000878
BTO:0003594;hypnozoite;http://purl.obolibrary.org/obo/BTO_0003594
BTO:0005586;polar cell;http://purl.obolibrary.org/obo/BTO_0005586
BTO:0005597;Langhans giant cell;http://purl.obolibrary.org/obo/BTO_0005597
BTO:0005861;SK-MEL-24 cell;http://purl.obolibrary.org/obo/BTO_0005861
BTO:0004926;THP-6 cell;http://purl.obolibrary.org/obo/BTO_0004926
BTO:0000025;amniotic cavity;http://purl.obolibrary.org/obo/BTO_0000025
BTO:0003256;corpus amylaceum;http://purl.obolibrary.org/obo/BTO_0003256
BTO:0005248;M-07E cell;http://purl.obolibrary.org/obo/BTO_0005248
BTO:0004191;PC-J cell;http://purl.obolibrary.org/obo/BTO_0004191
BTO:0005259;oropharyngeal carcinoma cell line;http://purl.obolibrary.org/obo/BTO_0005259
BTO:0004849;pharyngeal gland;http://purl.obolibrary.org/obo/BTO_0004849
BTO:0002857;eleocyte;http://purl.obolibrary.org/obo/BTO_0002857
BTO:0000832;mastocytoma cell;http://purl.obolibrary.org/obo/BTO_0000832
BTO:0000568;HeLa-S3 cell;http://purl.obolibrary.org/obo/BTO_0000568
BTO:0000843;megakaryocyte;http://purl.obolibrary.org/obo/BTO_0000843
